,date,device,failure,metric1,metric2,metric3,metric4,metric5,metric6,metric7,metric9,use_days
340,2015-01-04,S1F0PJJW,0,16150128,0,0,0,6,243164,0,0,4
341,2015-01-04,S1F0QF3R,0,160012680,0,0,0,12,204467,0,1,4
342,2015-01-04,S1F0QY11,0,78015216,0,0,9,7,211571,16,0,4
343,2015-01-04,S1F0RR35,0,8685336,136,0,0,12,266395,0,0,4
344,2015-01-04,S1F0RRB1,0,37985862,64776,0,763,8,39267,56,1,4
345,2015-01-04,S1F0RSZP,0,142081680,0,0,0,13,248070,0,0,4
346,2015-01-04,S1F0S2WJ,0,156115544,1184,0,0,14,248088,8,0,4
347,2015-01-04,S1F0S4CA,0,47445200,712,0,69,12,191816,0,0,4
348,2015-01-04,S1F0S4EG,0,87204664,0,0,0,6,240746,0,0,4
349,2015-01-04,S1F0S4T6,0,131142192,0,0,0,9,247652,0,0,4
350,2015-01-04,S1F0S57T,0,221150752,0,0,0,7,244766,0,0,4
351,2015-01-04,S1F0S65X,0,163844280,0,0,0,8,247232,0,0,4
352,2015-01-04,S1F0T2LA,0,226287408,424,0,1,10,251628,0,0,4
353,2015-01-04,S1F0TQCV,0,231572168,0,0,0,8,297715,0,1,4
354,2015-01-04,S1F10E6M,0,9282448,1080,0,0,7,202433,0,0,4
355,2015-01-04,S1F11MB0,0,192750960,0,0,0,5,198441,0,0,4
356,2015-01-04,S1F13589,0,216579808,0,0,0,16,313972,0,0,4
357,2015-01-04,S1F135TN,0,226199336,0,0,0,14,311126,0,0,4
358,2015-01-04,S1F136J0,0,54942936,0,0,25,16,316364,0,0,4
359,2015-01-04,S1F13H80,0,152310584,0,0,0,9,203225,0,3,4
360,2015-01-04,W1F03D4L,0,20154672,0,0,0,14,322052,0,5,4
361,2015-01-04,W1F03DP4,0,238220552,0,8,1,14,317406,0,1080,4
362,2015-01-04,W1F08EDA,0,153352536,0,2,0,25,558284,0,0,4
363,2015-01-04,W1F0F6BN,0,176403712,0,0,0,12,228862,0,0,4
364,2015-01-04,W1F0FKWW,0,192814608,0,0,0,13,190613,0,0,4
365,2015-01-04,W1F0FW0S,0,19671288,0,0,17,64,188940,0,2,4
366,2015-01-04,W1F0GCAZ,0,232120936,0,0,0,9,202747,0,0,4
367,2015-01-04,W1F0KCP2,0,155607536,0,0,0,6,284938,0,0,4
368,2015-01-04,W1F0M35B,0,67353816,0,0,0,7,245507,0,0,4
369,2015-01-04,W1F0M4BZ,0,132885360,0,0,0,8,298585,0,7,4
370,2015-01-04,W1F0NZZZ,0,78419304,0,0,0,33,253288,0,0,4
371,2015-01-04,W1F0P114,0,128775712,0,0,6,35,252484,0,0,4
372,2015-01-04,W1F0PAXH,0,112369648,0,0,0,14,306290,0,0,4
373,2015-01-04,W1F0PNA5,0,14442703,64776,0,186,30,224801,8,0,4
374,2015-01-04,W1F0Q8FH,0,28096064,0,0,2,40,221851,0,10,4
375,2015-01-04,W1F0SGHR,0,231347272,0,0,0,35,254459,0,0,4
376,2015-01-04,W1F0T034,0,165488528,944,0,0,10,290643,0,0,4
377,2015-01-04,W1F0T074,0,95721576,632,0,10,33,243259,0,0,4
378,2015-01-04,W1F0T0B1,0,16278232,0,0,0,7,205140,0,0,4
379,2015-01-04,W1F0TA59,0,78318184,280,0,0,36,250370,0,0,4
380,2015-01-04,W1F0VDH2,0,18897768,0,0,0,35,250726,0,0,4
381,2015-01-04,W1F0WBTM,0,171561192,0,2,0,12,241506,0,41,4
382,2015-01-04,W1F0X4FC,0,108904952,0,0,0,7,223356,0,0,4
383,2015-01-04,W1F0X5GW,0,174693232,0,1,0,8,243940,0,7,4
384,2015-01-04,W1F0Z1W9,0,53187344,0,0,0,12,219790,0,0,4
385,2015-01-04,W1F0Z3KR,0,115983064,0,0,1,7,119375,0,0,4
386,2015-01-04,W1F0Z4EA,0,86920544,0,0,0,6,246340,0,0,4
387,2015-01-04,W1F11ZG9,0,16622504,0,9,46,2,323262,0,1,4
388,2015-01-04,W1F1230J,0,231117752,0,0,0,14,311765,0,0,4
389,2015-01-04,W1F13SRV,0,215416472,2016,0,0,6,28190,16,1,4
390,2015-01-04,W1F14XGD,0,57498776,680,0,0,12,205109,0,0,4
391,2015-01-04,W1F15S4D,0,154144696,744,0,74,6,98331,16,0,4
392,2015-01-04,W1F19BPT,0,131920504,16,0,0,23,45,0,0,4
393,2015-01-04,W1F1BFP5,0,224696376,16,0,12,8,139874,0,0,4
394,2015-01-04,W1F1BS0H,0,150220104,0,0,0,14,270916,0,0,4
395,2015-01-04,W1F1BZTM,0,203343368,0,0,0,13,42,0,5,4
396,2015-01-04,W1F1C9TE,0,32717472,0,0,2,10,7489,0,0,4
397,2015-01-04,W1F1C9WG,0,149274608,0,0,0,13,42,0,0,4
398,2015-01-04,W1F1CB5E,0,234677520,40,0,0,9,25,0,0,4
399,2015-01-04,W1F1CDDP,0,60364984,600,0,2,8,190301,8,0,4
400,2015-01-04,W1F1CJ1K,0,167488848,0,0,0,9,202344,0,0,4
401,2015-01-04,W1F1DQN8,0,169444840,0,0,0,10,27,0,0,4
402,2015-01-04,Z1F04GCH,0,216610560,0,0,0,13,290174,0,0,4
403,2015-01-04,Z1F0B4XZ,0,733496,0,70,0,10,263645,0,1165,4
404,2015-01-04,Z1F0FSBY,0,16068368,1944,0,0,5,186340,0,0,4
405,2015-01-04,Z1F0K451,0,154904296,0,0,0,7,273431,0,0,4
406,2015-01-04,Z1F0LSNZ,0,185105768,0,318,0,6,287751,0,18,4
407,2015-01-04,Z1F0LVGY,0,180371232,0,0,0,7,297817,0,0,4
408,2015-01-04,Z1F0LVPW,0,37065384,0,1,0,7,283812,0,52,4
409,2015-01-04,Z1F0MCCA,0,147727512,0,0,0,12,311675,0,0,4
410,2015-01-04,Z1F0MRPJ,0,44738448,0,0,0,8,203210,0,0,4
411,2015-01-04,Z1F0NVZA,0,159716440,0,0,0,10,189392,0,0,4
412,2015-01-04,Z1F0P16F,0,131478680,728,0,0,7,269289,0,2,4
413,2015-01-04,Z1F0P5D9,0,210791544,0,0,0,29,249527,0,0,4
414,2015-01-04,Z1F0QH0C,0,201604352,0,1,0,7,203666,0,0,4
415,2015-01-04,Z1F130LH,0,179146464,56,0,0,24,239991,0,0,4
416,2015-01-04,Z1F148T1,0,211123800,0,0,0,8,185379,0,0,4
417,2015-01-04,Z1F14BGY,0,111120632,0,0,0,8,193365,0,0,4
418,2015-01-04,Z1F1653X,0,219494152,0,0,0,8,176408,0,0,4
419,2015-01-04,Z1F1901P,0,78806584,0,0,0,8,225914,0,0,4
420,2015-01-04,Z1F1AG5N,0,13961040,0,0,4,6,19,0,0,4
421,2015-01-04,Z1F1FCH5,0,126252216,0,0,6,7,218816,24,0,4
422,2015-01-04,Z1F1RJFA,0,68758176,1208,1,0,4,316630,0,0,4
423,2015-01-04,Z1F1VQFY,0,84723032,0,0,0,6,227899,0,0,4
424,2015-01-05,S1F023H2,0,226982888,0,0,1,19,498753,16,3,5
425,2015-01-05,S1F03YZM,0,140199000,0,0,0,7,204540,0,0,5
426,2015-01-05,S1F09DZQ,0,102496832,144,0,2,6,384649,0,2,5
427,2015-01-05,S1F0CTDN,0,134261688,528,0,4,9,386214,32,3,5
428,2015-01-05,S1F0DSTY,0,99353248,0,0,0,11,441986,0,0,5
429,2015-01-05,S1F0F4EB,0,86315496,0,0,0,9,205558,0,2,5
430,2015-01-05,S1F0GG8X,0,130083720,10096,0,0,11,192179,0,2,5
431,2015-01-05,S1F0GJW3,0,209798296,0,0,0,8,206573,0,0,5
432,2015-01-05,S1F0GKFX,0,201181312,0,0,0,65,228534,0,0,5
433,2015-01-05,S1F0GKL6,0,75826776,0,0,0,90,226812,0,0,5
434,2015-01-05,S1F0GPFZ,0,137507896,0,0,0,8,200514,0,0,5
435,2015-01-05,S1F0GSD9,0,94359152,0,0,0,11,202989,0,0,5
436,2015-01-05,S1F0GSHB,0,243747064,0,0,0,91,229417,0,0,5
437,2015-01-05,S1F0J5JH,0,149962296,0,0,0,7,205578,0,0,5
438,2015-01-05,S1F0JD7P,0,105063656,0,0,0,58,229718,0,0,5
439,2015-01-05,S1F0JGJV,0,186410568,0,0,0,7,200835,0,0,5
440,2015-01-05,S1F0L0DW,0,53664952,0,0,0,7,287322,0,0,5
441,2015-01-05,S1F0LCTV,0,61513296,0,0,1,11,452406,0,0,5
442,2015-01-05,S1F0LCVC,0,18897416,0,0,0,8,208032,0,0,5
443,2015-01-05,S1F0LD15,0,232770528,0,0,0,6,287163,0,0,5
444,2015-01-05,S1F0LD2C,0,15169392,0,0,0,12,441844,0,0,5
445,2015-01-05,S1F0P3G2,0,136067776,0,0,0,8,246390,0,1,5
446,2015-01-05,S1F0PJJW,0,32241056,0,0,0,6,244486,0,0,5
447,2015-01-05,S1F0QF3R,0,177726960,0,0,0,12,205815,0,1,5
448,2015-01-05,S1F0QY11,0,108615480,0,0,9,7,212896,16,0,5
449,2015-01-05,S1F0RR35,0,32241184,136,0,0,12,267537,0,0,5
450,2015-01-05,S1F0RRB1,1,48467332,64776,0,841,8,39267,56,1,5
451,2015-01-05,S1F0RSZP,0,165672056,0,0,0,13,249460,0,0,5
452,2015-01-05,S1F0S2WJ,0,181624448,1184,0,0,14,249447,8,0,5
453,2015-01-05,S1F0S4CA,0,69027520,712,0,69,12,193049,0,0,5
454,2015-01-05,S1F0S4EG,0,110270144,0,0,0,6,242078,0,0,5
455,2015-01-05,S1F0S4T6,0,153973224,0,0,0,9,249011,0,0,5
456,2015-01-05,S1F0S57T,0,76794656,0,0,0,7,245568,0,0,5
457,2015-01-05,S1F0S65X,0,190119704,0,0,0,8,248577,0,0,5
458,2015-01-05,S1F0T2LA,0,6992384,424,0,1,10,252990,0,0,5
459,2015-01-05,S1F0TQCV,0,8550096,0,0,0,8,299049,0,1,5
460,2015-01-05,S1F10E6M,0,204287912,1080,0,0,7,202433,0,0,5
461,2015-01-05,S1F11MB0,0,211589728,0,0,0,5,198441,0,0,5
462,2015-01-05,S1F13589,0,243450408,0,0,0,16,315299,0,0,5
463,2015-01-05,S1F135TN,0,8699824,0,0,0,14,312440,0,0,5
464,2015-01-05,S1F136J0,0,73810232,0,0,25,16,317707,0,0,5
465,2015-01-05,S1F13H80,0,173608008,0,0,0,9,204568,0,3,5
466,2015-01-05,W1F03D4L,0,48193976,0,0,0,14,323300,0,5,5
467,2015-01-05,W1F03DP4,0,18498744,0,8,1,14,318704,0,1080,5
468,2015-01-05,W1F08EDA,0,174660408,0,2,0,25,559662,0,0,5
469,2015-01-05,W1F0F6BN,0,200875200,0,0,0,12,230151,0,0,5
470,2015-01-05,W1F0FKWW,0,62464192,0,0,0,13,191150,0,0,5
471,2015-01-05,W1F0FW0S,0,48754392,0,0,17,64,190187,0,2,5
472,2015-01-05,W1F0GCAZ,0,9443000,0,0,0,9,204070,0,0,5
473,2015-01-05,W1F0KCP2,0,178953304,0,0,0,6,286270,0,0,5
474,2015-01-05,W1F0M35B,0,87763488,0,0,0,7,246644,0,0,5
475,2015-01-05,W1F0M4BZ,0,157296704,0,0,0,8,299901,0,7,5
476,2015-01-05,W1F0NZZZ,0,94438808,0,0,0,33,254653,0,0,5
477,2015-01-05,W1F0P114,0,150367752,0,0,6,35,253790,0,0,5
478,2015-01-05,W1F0PAXH,0,139962152,0,0,0,14,307590,0,0,5
479,2015-01-05,W1F0PNA5,0,38285364,64784,0,399,30,224801,8,0,5
480,2015-01-05,W1F0Q8FH,0,57456800,0,0,2,40,223007,0,10,5
481,2015-01-05,W1F0SGHR,0,9304664,0,0,0,35,255786,0,0,5
482,2015-01-05,W1F0T034,0,191024200,1056,0,0,10,291976,0,0,5
483,2015-01-05,W1F0T074,0,121295136,632,0,10,33,244566,0,0,5
484,2015-01-05,W1F0T0B1,0,35182664,0,0,0,7,206475,0,0,5
485,2015-01-05,W1F0TA59,0,103802136,288,0,0,36,251664,0,0,5
486,2015-01-05,W1F0VDH2,0,47801952,0,0,0,35,252032,0,0,5
487,2015-01-05,W1F0WBTM,0,194537912,0,2,0,12,242823,0,41,5
488,2015-01-05,W1F0X4FC,0,134693296,0,0,0,7,224724,0,0,5
489,2015-01-05,W1F0X5GW,0,56696440,0,1,0,8,244771,0,7,5
490,2015-01-05,W1F0Z1W9,0,77857880,0,0,0,12,221031,0,0,5
491,2015-01-05,W1F0Z3KR,0,145067432,0,0,1,7,119779,0,0,5
492,2015-01-05,W1F0Z4EA,0,173237368,0,0,0,6,246340,0,0,5
493,2015-01-05,W1F11ZG9,0,39738672,0,9,46,2,324405,0,1,5
494,2015-01-05,W1F1230J,0,14394264,0,0,0,14,313068,0,0,5
495,2015-01-05,W1F13SRV,0,236977688,2016,0,0,6,29451,16,1,5
496,2015-01-05,W1F14XGD,0,76845520,680,0,0,12,206472,0,0,5
497,2015-01-05,W1F15S4D,0,181130584,744,0,74,6,98904,16,0,5
498,2015-01-05,W1F19BPT,0,160779664,16,0,0,23,45,0,0,5
499,2015-01-05,W1F1BFP5,0,4224,16,0,12,8,139874,0,0,5
500,2015-01-05,W1F1BS0H,0,177051704,0,0,0,14,272064,0,0,5
501,2015-01-05,W1F1BZTM,0,6160112,0,0,0,13,42,0,5,5
502,2015-01-05,W1F1C9TE,0,64957392,0,0,2,10,7489,0,0,5
503,2015-01-05,W1F1C9WG,0,196186616,0,0,0,13,42,0,0,5
504,2015-01-05,W1F1CB5E,0,17499032,40,0,0,9,25,0,0,5
505,2015-01-05,W1F1CDDP,0,98853832,600,0,2,8,190301,8,0,5
506,2015-01-05,W1F1CJ1K,0,189685224,0,0,0,9,203729,0,0,5
507,2015-01-05,W1F1DQN8,0,200007592,0,0,0,10,27,0,0,5
508,2015-01-05,Z1F04GCH,0,1683736,0,0,0,13,291483,0,0,5
509,2015-01-05,Z1F0B4XZ,0,11303056,0,70,0,10,264923,0,1165,5
510,2015-01-05,Z1F0FSBY,0,41004328,1944,0,0,5,187665,0,0,5
511,2015-01-05,Z1F0K451,0,179727440,0,0,0,7,274753,0,0,5
512,2015-01-05,Z1F0LSNZ,0,210681096,0,318,0,6,289077,0,18,5
513,2015-01-05,Z1F0LVGY,0,204724808,0,0,0,7,299127,0,0,5
514,2015-01-05,Z1F0LVPW,0,61645576,0,1,0,7,285168,0,52,5
515,2015-01-05,Z1F0MCCA,0,182520848,0,0,0,12,312972,0,0,5
516,2015-01-05,Z1F0MRPJ,0,66477184,0,0,0,8,204535,0,0,5
517,2015-01-05,Z1F0NVZA,0,187293736,0,0,0,10,190789,0,0,5
518,2015-01-05,Z1F0P16F,0,152739600,792,0,0,7,270588,0,2,5
519,2015-01-05,Z1F0P5D9,0,237301744,0,0,0,29,250837,0,0,5
520,2015-01-05,Z1F0QH0C,0,220520984,0,1,0,7,204979,0,0,5
521,2015-01-05,Z1F130LH,0,207034152,56,0,0,24,241301,0,0,5
522,2015-01-05,Z1F148T1,0,230808104,0,0,0,8,186541,0,0,5
523,2015-01-05,Z1F14BGY,0,133216376,0,0,0,8,193894,0,0,5
524,2015-01-05,Z1F1653X,0,1227544,0,0,0,8,177667,0,0,5
525,2015-01-05,Z1F1901P,0,100891280,0,0,0,8,227215,0,0,5
526,2015-01-05,Z1F1AG5N,0,136887016,0,0,4,6,19,0,0,5
527,2015-01-05,Z1F1FCH5,0,151264936,0,0,6,7,220187,24,0,5
528,2015-01-05,Z1F1RJFA,0,87585992,1208,1,0,4,317972,0,0,5
529,2015-01-05,Z1F1VQFY,0,104966240,0,0,0,6,229174,0,0,5
530,2015-01-06,S1F023H2,0,10387472,0,0,1,19,499964,16,3,6
531,2015-01-06,S1F03YZM,0,163528176,0,0,0,7,205928,0,0,6
532,2015-01-06,S1F09DZQ,0,128912008,144,0,2,6,385874,0,2,6
533,2015-01-06,S1F0CTDN,0,159974064,528,0,4,9,387343,32,3,6
534,2015-01-06,S1F0DSTY,0,119690376,0,0,0,11,443304,0,0,6
535,2015-01-06,S1F0F4EB,0,104576872,0,0,0,9,206881,0,2,6
536,2015-01-06,S1F0GG8X,0,147452136,64736,0,0,11,192179,0,2,6
537,2015-01-06,S1F0GJW3,0,228038624,0,0,0,8,207913,0,0,6
538,2015-01-06,S1F0GKFX,0,78709520,0,0,0,65,229293,0,0,6
539,2015-01-06,S1F0GKL6,0,221293544,0,0,0,90,227538,0,0,6
540,2015-01-06,S1F0GPFZ,0,160090040,0,0,0,8,201821,0,0,6
541,2015-01-06,S1F0GSD9,0,111594248,0,0,0,11,204337,0,0,6
542,2015-01-06,S1F0GSHB,0,132336912,0,0,0,91,230181,0,0,6
543,2015-01-06,S1F0J5JH,0,168883104,0,0,0,7,206944,0,0,6
544,2015-01-06,S1F0JD7P,0,197622648,0,0,0,58,230456,0,0,6
545,2015-01-06,S1F0JGJV,0,205735656,0,0,0,7,202218,0,0,6
546,2015-01-06,S1F0L0DW,0,73410736,0,0,0,7,288654,0,0,6
547,2015-01-06,S1F0LCTV,0,87350048,0,0,1,11,453736,0,0,6
548,2015-01-06,S1F0LCVC,0,58273112,0,0,0,8,208674,0,0,6
549,2015-01-06,S1F0LD15,0,18563352,0,0,0,6,288505,0,0,6
550,2015-01-06,S1F0LD2C,0,35474640,0,0,0,12,443171,0,0,6
551,2015-01-06,S1F0P3G2,0,156791032,0,0,0,8,247802,0,1,6
552,2015-01-06,S1F0PJJW,0,50072672,0,0,0,6,245776,0,0,6
553,2015-01-06,S1F0QF3R,0,203873888,0,0,0,12,207116,0,1,6
554,2015-01-06,S1F0QY11,0,128138264,0,0,9,7,214214,16,0,6
555,2015-01-06,S1F0RR35,0,49902376,136,0,0,12,268714,0,0,6
556,2015-01-06,S1F0RSZP,0,189439056,0,0,0,13,250800,0,0,6
557,2015-01-06,S1F0S2WJ,0,203526776,1184,0,0,14,250853,8,0,6
558,2015-01-06,S1F0S4CA,0,91922680,712,0,69,12,194294,0,0,6
559,2015-01-06,S1F0S4EG,0,138788800,0,0,0,6,243419,0,0,6
560,2015-01-06,S1F0S4T6,0,177797784,0,0,0,9,250369,0,0,6
561,2015-01-06,S1F0S57T,0,100026736,0,0,0,7,246953,0,0,6
562,2015-01-06,S1F0S65X,0,218547352,0,0,0,8,249951,0,0,6
563,2015-01-06,S1F0T2LA,0,28195072,424,0,1,10,254346,0,0,6
564,2015-01-06,S1F0TQCV,0,38062816,0,0,0,8,300343,0,1,6
565,2015-01-06,S1F10E6M,0,147829592,1080,0,0,7,202697,0,0,6
566,2015-01-06,S1F11MB0,0,159348880,0,0,0,5,199492,0,0,6
567,2015-01-06,S1F13589,0,28875248,0,0,0,16,316626,0,0,6
568,2015-01-06,S1F135TN,0,38186568,0,0,0,14,313755,0,0,6
569,2015-01-06,S1F136J0,0,97425048,0,0,25,16,319072,0,0,6
570,2015-01-06,S1F13H80,0,197051840,0,0,0,9,205877,0,3,6
571,2015-01-06,W1F03D4L,0,71913200,0,0,0,14,324352,0,5,6
572,2015-01-06,W1F03DP4,0,40394976,0,8,1,14,320028,0,1080,6
573,2015-01-06,W1F08EDA,0,197745856,0,2,0,25,560993,0,0,6
574,2015-01-06,W1F0F6BN,0,221711128,0,0,0,12,231468,0,0,6
575,2015-01-06,W1F0FKWW,0,84630568,0,0,0,13,192527,0,0,6
576,2015-01-06,W1F0FW0S,0,165167288,0,0,17,64,190873,0,2,6
577,2015-01-06,W1F0GCAZ,0,31954248,0,0,0,9,205407,0,0,6
578,2015-01-06,W1F0KCP2,0,209063592,0,0,0,6,287615,0,0,6
579,2015-01-06,W1F0M35B,0,107500824,0,0,0,7,247823,0,0,6
580,2015-01-06,W1F0M4BZ,0,196823504,0,0,0,8,301189,0,7,6
581,2015-01-06,W1F0NZZZ,0,113581944,0,0,0,33,255984,0,0,6
582,2015-01-06,W1F0P114,0,173205864,0,0,6,35,255106,0,0,6
583,2015-01-06,W1F0PAXH,0,168220432,0,0,0,14,308852,0,0,6
584,2015-01-06,W1F0PNA5,0,65311277,64784,0,400,30,224801,8,0,6
585,2015-01-06,W1F0Q8FH,0,85012744,0,0,2,40,224162,0,10,6
586,2015-01-06,W1F0SGHR,0,34615296,0,0,0,35,257145,0,0,6
587,2015-01-06,W1F0T034,0,219174320,1056,0,0,10,293305,0,0,6
588,2015-01-06,W1F0T074,0,146468848,632,0,10,33,245889,0,0,6
589,2015-01-06,W1F0T0B1,0,53939520,0,0,0,7,207848,0,0,6
590,2015-01-06,W1F0TA59,0,128941216,288,0,0,36,252970,0,0,6
591,2015-01-06,W1F0VDH2,0,76529840,0,0,0,35,253356,0,0,6
592,2015-01-06,W1F0WBTM,0,222919720,0,2,0,12,244135,0,41,6
593,2015-01-06,W1F0X4FC,0,156908792,0,0,0,7,226063,0,0,6
594,2015-01-06,W1F0X5GW,0,79398240,0,1,0,8,246109,0,7,6
595,2015-01-06,W1F0Z1W9,0,101281072,0,0,0,12,222327,0,0,6
596,2015-01-06,W1F0Z3KR,0,167830816,0,0,1,7,120420,0,0,6
597,2015-01-06,W1F0Z4EA,0,204587528,0,0,0,6,246340,0,0,6
598,2015-01-06,W1F11ZG9,0,60083248,0,9,46,2,325544,0,1,6
599,2015-01-06,W1F1230J,0,43272744,0,0,0,14,314337,0,0,6
600,2015-01-06,W1F13SRV,0,15700216,2032,0,0,7,30685,16,1,6
601,2015-01-06,W1F14XGD,0,102773912,680,0,0,12,207792,0,0,6
602,2015-01-06,W1F15S4D,0,204210584,976,0,74,6,99403,16,0,6
603,2015-01-06,W1F19BPT,0,190324312,16,0,0,23,45,0,0,6
604,2015-01-06,W1F1BFP5,0,29665016,16,0,12,8,139874,0,0,6
605,2015-01-06,W1F1BS0H,0,206713312,0,0,0,14,273204,0,0,6
606,2015-01-06,W1F1BZTM,0,41285712,0,0,0,13,42,0,5,6
607,2015-01-06,W1F1C9TE,0,91484688,0,0,2,10,7489,0,0,6
608,2015-01-06,W1F1C9WG,0,231092768,0,0,0,13,42,0,0,6
609,2015-01-06,W1F1CB5E,0,49488872,40,0,0,9,25,0,0,6
610,2015-01-06,W1F1CDDP,0,132373992,600,0,2,8,190301,8,0,6
611,2015-01-06,W1F1CJ1K,0,212131728,0,0,0,9,205033,0,0,6
612,2015-01-06,W1F1DQN8,0,224938328,0,0,0,10,27,0,0,6
613,2015-01-06,Z1F04GCH,0,23023688,0,0,0,13,292874,0,0,6
614,2015-01-06,Z1F0B4XZ,0,3418720,0,70,0,10,265490,0,1165,6
615,2015-01-06,Z1F0FSBY,0,58276632,1944,0,0,5,189003,0,0,6
616,2015-01-06,Z1F0K451,0,219792688,0,0,0,7,276092,0,0,6
617,2015-01-06,Z1F0LSNZ,0,6107344,0,318,0,6,290321,0,18,6
618,2015-01-06,Z1F0LVGY,0,244124112,0,0,0,7,300403,0,0,6
619,2015-01-06,Z1F0LVPW,0,83228944,0,1,0,7,286479,0,52,6
620,2015-01-06,Z1F0MCCA,0,219485488,0,0,0,12,314239,0,0,6
621,2015-01-06,Z1F0MRPJ,0,89032912,0,0,0,8,205878,0,0,6
622,2015-01-06,Z1F0NVZA,0,217727280,0,0,0,10,192105,0,0,6
623,2015-01-06,Z1F0P16F,0,171712496,792,0,0,7,271903,0,2,6
624,2015-01-06,Z1F0P5D9,0,18424384,0,0,0,29,252114,0,0,6
625,2015-01-06,Z1F0QH0C,0,238805704,0,1,0,7,206300,0,0,6
626,2015-01-06,Z1F130LH,0,237011760,56,0,0,24,242655,0,0,6
627,2015-01-06,Z1F148T1,0,8043072,0,0,0,8,187682,0,0,6
628,2015-01-06,Z1F14BGY,0,154861648,0,0,0,8,195068,0,0,6
629,2015-01-06,Z1F1653X,0,23405184,0,0,0,8,178862,0,0,6
630,2015-01-06,Z1F1901P,0,122531816,0,0,0,8,228455,0,0,6
631,2015-01-06,Z1F1AG5N,0,75155640,0,0,4,6,19,0,0,6
632,2015-01-06,Z1F1FCH5,0,171131656,0,0,6,7,221524,24,0,6
633,2015-01-06,Z1F1RJFA,0,110431328,1416,1,0,4,319297,0,0,6
634,2015-01-06,Z1F1VQFY,0,130554088,0,0,0,6,230485,0,0,6
635,2015-01-07,S1F023H2,0,30083248,0,0,1,19,501239,16,3,7
636,2015-01-07,S1F03YZM,0,190558144,0,0,0,7,207209,0,0,7
637,2015-01-07,S1F09DZQ,0,158071808,144,0,2,6,387014,0,2,7
638,2015-01-07,S1F0CTDN,1,184069720,528,0,4,9,387871,32,3,7
639,2015-01-07,S1F0DSTY,0,142161144,0,0,0,11,444657,0,0,7
640,2015-01-07,S1F0F4EB,0,142377696,0,0,0,9,208229,0,2,7
641,2015-01-07,S1F0GG8X,0,170073240,64736,0,0,11,192179,0,2,7
642,2015-01-07,S1F0GJW3,0,21632712,0,0,0,8,209272,0,0,7
643,2015-01-07,S1F0GKFX,0,166178552,0,0,0,65,229293,0,0,7
644,2015-01-07,S1F0GKL6,0,193044824,0,0,0,90,227538,0,0,7
645,2015-01-07,S1F0GPFZ,0,187126392,0,0,0,8,203144,0,0,7
646,2015-01-07,S1F0GSD9,0,134251672,0,0,0,11,205727,0,0,7
647,2015-01-07,S1F0GSHB,0,215540928,0,0,0,91,230181,0,0,7
648,2015-01-07,S1F0J5JH,0,206612928,0,0,0,7,208250,0,0,7
649,2015-01-07,S1F0JD7P,0,38985032,0,0,0,58,230456,0,0,7
650,2015-01-07,S1F0JGJV,0,226974864,0,0,0,7,203548,0,0,7
651,2015-01-07,S1F0L0DW,0,95208760,0,0,0,7,290010,0,0,7
652,2015-01-07,S1F0LCTV,0,117246408,0,0,1,11,455096,0,0,7
653,2015-01-07,S1F0LCVC,0,92236088,0,0,0,8,209304,0,0,7
654,2015-01-07,S1F0LD15,0,39223800,0,0,0,6,289840,0,0,7
655,2015-01-07,S1F0LD2C,0,57846352,0,0,0,12,444541,0,0,7
656,2015-01-07,S1F0P3G2,0,181020736,0,0,0,8,249129,0,1,7
657,2015-01-07,S1F0PJJW,0,71570568,0,0,0,6,247099,0,0,7
658,2015-01-07,S1F0QF3R,0,226224632,0,0,0,12,208485,0,1,7
659,2015-01-07,S1F0QY11,0,148330672,0,0,9,7,215530,16,0,7
660,2015-01-07,S1F0RR35,0,66120032,144,0,0,12,269891,0,0,7
661,2015-01-07,S1F0RSZP,0,209495544,0,0,0,13,252141,0,0,7
662,2015-01-07,S1F0S2WJ,0,222619776,1184,0,0,14,252217,8,0,7
663,2015-01-07,S1F0S4CA,0,112916648,712,0,69,12,195603,0,0,7
664,2015-01-07,S1F0S4EG,0,157753008,0,0,0,6,244764,0,0,7
665,2015-01-07,S1F0S4T6,0,197905032,0,0,0,9,251727,0,0,7
666,2015-01-07,S1F0S57T,0,119646672,0,0,0,7,248287,0,0,7
667,2015-01-07,S1F0S65X,0,239141352,0,0,0,8,251294,0,0,7
668,2015-01-07,S1F0T2LA,0,48014624,424,0,1,10,255756,0,0,7
669,2015-01-07,S1F0TQCV,0,53706712,0,0,0,8,301654,0,1,7
670,2015-01-07,S1F13589,0,46768080,0,0,0,16,317997,0,0,7
671,2015-01-07,S1F135TN,0,56106592,0,0,0,14,315112,0,0,7
672,2015-01-07,S1F136J0,0,119717992,0,0,25,16,320410,0,0,7
673,2015-01-07,S1F13H80,0,220810816,0,0,0,9,207239,0,3,7
674,2015-01-07,W1F08EDA,0,224142392,0,2,0,25,562304,0,0,7
675,2015-01-07,W1F0F6BN,0,1509976,0,0,0,12,232777,0,0,7
676,2015-01-07,W1F0FW0S,0,40217696,0,0,17,64,190873,0,2,7
677,2015-01-07,W1F0GCAZ,0,59009256,0,0,0,9,206725,0,0,7
678,2015-01-07,W1F0KCP2,0,229764128,0,0,0,6,288949,0,0,7
679,2015-01-07,W1F0M35B,0,129334712,0,0,0,7,248951,0,0,7
680,2015-01-07,W1F0M4BZ,0,231119792,0,0,0,8,302468,0,7,7
